SOVEREIGNT,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
eSwatini,120,22324,1.55027776538,0,60,60,1.58851460312,4.69119927265,35462.00000000000,60,0,44,0
Burundi,121,31694,2.20097220461,0,52,52,0.05720325614,1.38610520563,1813.00000000000,30,0,15,0
Rwanda,122,29619,2.05687498355,0,49,49,0.12805969141,1.88643500013,3793.00000000000,41,0,18,0
Myanmar,123,832142,57.78763842660,0,63,63,0.11197608101,1.39834225664,93180.00000000000,63,0,41,0
Bangladesh,124,174719,12.13326379180,0,63,63,1.85850995026,4.90564082147,324717.00000000000,63,0,2,0
Andorra,125,714,0.04958333294,0,60,60,18.11204481790,17.56536557570,12932.00000000000,59,0,43,12
Afghanistan,126,901321,62.59173561040,0,61,61,0.05073996944,0.88667540576,45733.00000000000,61,0,58,0
Montenegro,127,21744,1.50999998792,0,60,60,2.07142200147,5.85756588299,45041.00000000000,59,0,47,0
Bosnia and Herzegovina,128,83983,5.83215273112,0,61,61,3.35134491504,6.37165601521,281456.00000000000,61,0,2,0
Uganda,129,283177,19.66506928710,0,63,63,0.07541926075,1.48188303337,21357.00000000000,61,0,49,0
Cuba,130,138182,9.59597214545,0,63,63,1.19027080228,4.61327795009,164474.00000000000,63,0,62,0
Honduras,131,135703,9.42381936905,0,63,63,1.07920237578,4.39143743679,146451.00000000000,62,0,48,0
Ecuador,132,298533,20.73145816750,0,63,63,1.61334257854,5.61564680044,481636.00000000000,62,0,46,0
Colombia,133,1333091,92.57576314830,0,63,63,0.78322410098,4.19280399538,1044109.00000000000,63,0,2,0
Paraguay,134,508337,35.30118027310,0,63,63,0.33890903082,3.13661674624,172280.00000000000,62,0,63,0
Portugal,135,138031,9.58548603443,0,63,63,9.03904195434,13.79339755170,1247668.00000000000,63,0,2,4
Moldova,136,56763,3.94187496847,0,59,59,2.33373852686,4.24619293666,132470.00000000000,58,0,59,0
Turkmenistan,137,706442,49.05847182980,0,63,63,0.64598367594,3.50587621915,456350.00000000000,63,0,2,0
Jordan,138,121176,8.41499993268,0,63,63,2.13043837063,7.31098968482,258158.00000000000,63,0,51,0
Nepal,139,194803,13.52798600290,0,63,63,0.26890756303,1.96004497090,52384.00000000000,61,0,52,0
Lesotho,140,40364,2.80305553313,0,61,61,0.29238925775,2.50893370570,11802.00000000000,60,0,39,0
Cameroon,141,546377,37.94284691870,0,63,63,0.07246095645,1.26531541520,39591.00000000000,62,0,47,0
Gabon,142,304269,21.12979149760,0,63,63,0.28168495640,2.94893383112,85708.00000000000,62,0,37,0
Niger,143,1448244,100.57249919500,0,63,63,0.01364341920,0.53158814796,19759.00000000000,61,0,2,0
Burkina Faso,144,326406,22.66708315200,0,63,63,0.07738828330,1.51402291096,25260.00000000000,62,0,48,0
Togo,145,67305,4.67395829594,0,60,60,0.24076963079,2.25508473201,16205.00000000000,59,0,38,0
Ghana,146,281958,19.58041651000,0,63,63,0.50696557643,3.45244616422,142943.00000000000,62,0,44,0
Guinea-Bissau,147,39257,2.72618053375,0,21,21,0.03336984487,0.56446931560,1310.00000000000,20,0,21,0
United States of America,148,16089906,1117.35457439000,0,63,63,3.65325366102,10.28357071450,58780508.00000000000,63,0,2,0
Canada,149,21978810,1526.30623779000,0,63,63,0.49982806167,3.55814845978,10985626.00000000000,63,0,2,0
Mexico,150,2508648,174.21166527300,0,63,63,1.94876283959,6.68505966656,4888760.00000000000,63,0,48,0
Belize,151,27275,1.89409720707,0,60,60,0.81055912007,3.29680654845,22108.00000000000,56,0,42,0
Panama,152,88165,6.12256939546,0,63,63,0.83435603698,4.85858888556,73561.00000000000,62,0,3,0
Venezuela,153,1076856,74.78166606840,0,63,63,1.39074862377,6.04510307165,1497636.00000000000,63,0,2,0
Papua New Guinea,154,547907,38.04909691780,0,62,62,0.06607873234,1.16699538883,36205.00000000000,61,0,45,0
Egypt,155,1306227,90.71020760770,0,63,63,1.82327038103,7.90149513403,2381605.00000000000,63,0,2,0
Yemen,156,550751,38.24659691620,0,63,63,0.52029501535,2.82044701696,286553.00000000000,62,0,54,0
Mauritania,157,1291914,89.71624928230,0,63,63,0.01176781117,0.54816181381,15203.00000000000,60,0,43,0
Equatorial Guinea,158,31128,2.16166664937,0,57,57,0.16213698278,1.70589306420,5047.00000000000,47,0,3,0
Gambia,159,12643,0.87798610409,0,42,42,0.25959028712,2.11748622150,3282.00000000000,40,0,21,0
Northern Cyprus,160,4739,0.32909721959,0,63,63,6.41190124499,9.40350049948,30386.00000000000,62,0,47,4
Cyprus No Mans Area,161,491,0.03409722195,0,63,63,18.99389002040,18.98187481860,9326.00000000000,57,3,27,11
Kashmir,162,2983,0.20715277612,0,4,4,0.01508548441,0.23037897708,45.00000000000,3,0,4,0
Antarctica,163,73914,5.13291662560,0,8,8,0.01420569851,0.25025581566,1050.00000000000,7,0,6,0
Australia,164,10021965,695.96978609900,0,63,63,0.17766076812,2.38336251688,1780510.00000000000,63,0,53,0
Fiji,165,23181,1.60979165379,0,41,41,0.70441309693,2.50323666534,16329.00000000000,40,0,32,0
New Zealand,166,420222,29.18208309990,0,63,63,0.77122806517,4.48492463709,324087.00000000000,63,0,2,0
Madagascar,167,735401,51.06951348030,0,61,61,0.02501220423,0.72953484841,18394.00000000000,60,0,42,0
Philippines,168,350966,24.37263869390,0,63,63,1.34332100545,5.14902732030,471460.00000000000,63,0,2,0
Sri Lanka,169,78211,5.43131940099,0,63,63,3.86367646495,5.93523767880,302182.00000000000,62,0,50,4
The Bahamas,170,16106,1.11847221327,0,63,63,1.68055383087,7.62558032659,27067.00000000000,63,0,39,0
Taiwan,171,46164,3.20583330769,0,63,63,15.93442942550,20.65906990110,735597.00000000000,63,0,2,5
Japan,172,549636,38.16916636130,0,63,63,12.48594524380,16.84975971070,6862725.00000000000,63,0,2,5
Iceland,173,280344,19.46833317760,0,63,63,0.53157549297,3.81596519650,149024.00000000000,60,0,5,0
Seychelles,174,507,0.03520833305,0,51,51,5.15581854043,8.24772879326,2614.00000000000,35,0,18,3
Kiribati,175,1115,0.07743055494,0,4,4,0.04304932735,0.39947682410,48.00000000000,3,0,3,0
Marshall Islands,176,186,0.01291666656,0,26,26,1.16129032258,3.82068597844,216.00000000000,12,0,6,0
Trinidad and Tobago,177,6088,0.42277777440,0,63,63,13.20466491460,15.62776907140,80390.00000000000,62,0,54,7
Grenada,178,420,0.02916666643,0,38,38,6.77857142857,5.70137977094,2847.00000000000,28,4,18,5
Saint Vincent and the Grenadines,179,440,0.03055555531,0,44,44,5.81136363636,6.83263279181,2557.00000000000,33,3,17,4
Barbados,180,530,0.03680555526,5,63,58,27.89811320750,17.64388279870,14786.00000000000,58,16,43,21
Saint Lucia,181,729,0.05062499960,0,56,56,9.93964334705,9.66924503057,7246.00000000000,49,3,17,7
Dominica,182,881,0.06118055507,0,28,28,1.83200908059,2.91715683888,1614.00000000000,20,0,11,0
Antigua and Barbuda,183,557,0.03868055525,0,63,63,10.57809694790,14.13425323500,5892.00000000000,52,0,32,6
Saint Kitts and Nevis,184,323,0.02243055538,0,59,59,10.67801857590,11.41837554550,3449.00000000000,42,3,15,7
Jamaica,185,13557,0.94145832580,0,63,63,7.59172383271,10.27901378150,102921.00000000000,63,4,55,5
Mauritius,186,2505,0.17395833194,0,63,63,12.66427145710,12.91839351990,31724.00000000000,63,3,33,8
Comoros,187,1991,0.13826388778,0,9,9,0.26519337017,1.02111753234,528.00000000000,8,0,9,0
,188,1207,0.08381944377,0,38,38,1.31648715824,4.25308522994,1589.00000000000,28,0,19,0
Cabo Verde,189,4720,0.32777777516,0,55,55,1.60000000000,4.68071231722,7552.00000000000,48,0,2,0
Malta,190,470,0.03263888863,6,63,57,46.47659574470,16.46745614280,21844.00000000000,56,63,6,51
Singapore,191,599,0.04159722189,55,63,8,62.75292153590,0.94545074296,37589.00000000000,9,63,55,63
Tonga,192,747,0.05187499959,0,29,29,2.12583668005,2.93849749695,1588.00000000000,16,0,12,0
Samoa,193,3347,0.23243055370,0,24,24,0.50761876307,1.82130896184,1699.00000000000,21,0,14,0
Solomon Islands,194,32184,2.23499998212,0,16,16,0.01193139448,0.26972394218,384.00000000000,12,0,9,0
Tuvalu,195,29,0.00201388887,0,4,4,0.65517241379,1.29390779581,19.00000000000,3,0,4,0
Maldives,196,129,0.00895833326,0,56,56,7.98449612403,13.22142054320,1030.00000000000,30,0,10,0
Nauru,197,35,0.00243055554,0,12,12,6.17142857143,3.11205686953,216.00000000000,10,7,8,6
Federated States of Micronesia,198,744,0.05166666625,0,20,20,1.57258064516,2.72584224065,1170.00000000000,14,0,9,0
Vanuatu,199,14976,1.03999999168,0,53,53,0.27437232906,2.40599994677,4109.00000000000,49,0,2,0
Palau,200,575,0.03993055524,0,35,35,1.10782608696,4.64894841454,637.00000000000,25,0,8,0
Bahrain,201,757,0.05256944402,0,63,63,44.07133421400,21.79713565560,33362.00000000000,62,63,3,57
Spratly Islands,202,15,0.00104166666,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
Serranilla Bank,203,1,0.00006944444,0,0,0,0.00000000000,0.00000000000,0.00000000000,1,0,0,0
