Series Name,"Series Code","Country Name","Country Code","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]"
GDP (constant LCU),"NY.GDP.MKTP.KN","Peru","PER","154017000000","162093000000","182044000000","195536000000","201009000000","214028000000","213190000000","216377000000","222207000000","223580000000","235773000000","245593000000","257770000000","273971000000","294598000000","319693000000","348870000000","352693000000","382081000000","406256000000","431199000000","456435000000","467280000000","482473000000","501537000000","514213000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Philippines","PHL","2693520409600","2750523575400","2871206189800","3005541090400","3181241219700","3346200101800","3326901958560.88","3429434297625.47","3580714263329.45","3684339670775.65","3818667133053.15","4008468968876.76","4276941133112.55","4481279173283.97","4716230863770.23","5028287932586.33","5237100503815.49","5297239816263","5701539185097.75","5910201356719.43","6305228510933.45","6750631382834.8","7165477851242.65","7600175069254.53","8122741433056.81","8665707505856.23"
GDP (constant LCU),"NY.GDP.MKTP.KN","Poland","POL","651489490900","675844189700","711615284900","761085759200","807181523400","859321816200","898976489100","940708871900","983601162500","995876558500","1016208413100","1052410548700","1106458666000","1145114553400","1215878098000","1301412714600","1356719000000","1394982000000","1445298000000","1517812000000","1542217000000","1563683000000","1615021000000","1677112000000","1725150000000","1803651000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Portugal","PRT","132709708700","129998081700","131252352800","136873602900","141659638800","147929792400","155018251000","161045691400","167145287300","170393430400","171703407800","170099345700","173180836600","174508760300","177218975300","181635276500","181997225200","176577157100","179929812000","176642760000","169527136100","167611215300","169108298100","172189564300","174978027300","179667135900"
GDP (constant LCU),"NY.GDP.MKTP.KN","Puerto Rico","PRI","7079300000","7408100000","7718200000","8069300000","8256000000","8658900000","9137800000","9630300000","9945400000","10573300000","10670200000","10675900000","11609900000","11379200000","11218800000","11088400000","10883900000","10671400000","10627300000","10589200000","10592300000","10559800000","10434100000","10318000000","10049100000","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Qatar","QAT","NA","NA","NA","NA","NA","NA","NA","NA","168153799300","174708748200","187256595600","194222463500","231549914300","248899390200","314036972100","370518584100","435965343100","488091805900","583720370700","661794000000","692814000000","723369000000","752151000000","778860000000","796175000000","808883000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Romania","ROU","196731988100","199739694600","207593345000","222411800000","231018700000","219892500000","215302800000","214438300000","219574300000","231852900000","243872600000","257344800000","278855200000","290488800000","313889300000","335433900000","363140300000","341677400000","332070800000","338811100000","343006200000","355119800000","366044400000","380590300000","398937700000","426652200000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Russian Federation","RUS","59749090652600","54569716625700","47710436407100","45733540922100","44087133448700","44704353316700","42335022591500","45044464037400","49548910440800","52071933147200","54542053764600","58521362556400","62720825800100","66720022958000","72159994642200","78318908064000","82429047966200","75982366895900","79404404224900","83600836003000","86657200281500","88204338507100","88855816433300","86342759967800","86148565616500","87480103888600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Rwanda","RWA","1926220332900","1770029061300","880623670800","1190815242200","1342592930000","1528538727700","1663946921700","1735869000000","1881177000000","2040787000000","2310009000000","2360884000000","2536715000000","2774606000000","3030621000000","3261957000000","3626032000000","3852596000000","4135170000000","4466691000000","4852869000000","5078958000000","5466207000000","5950949000000","6306894000000","6691652000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Samoa","WSM","924641800","962552000","938083000","1000687300","1072526300","1079427200","1103119400","1127227400","1205217900","1288857200","1344845100","1405571300","1470579000","1531703500","1561859800","1660610600","1677367600","1596715200","1604366000","1697075000","1703899000","1670948000","1690935000","1718578000","1841373300","1887407632.5"
GDP (constant LCU),"NY.GDP.MKTP.KN","San Marino","SMR","NA","NA","NA","NA","NA","1158000000","1245000000","1357000000","1387000000","1464000000","1469000000","1526000000","1596000000","1634000000","1697000000","1818000000","1848000000","1611000000","1536000000","1391000000","1286000000","1247000000","1236000000","1242000000","1254000000","1269500000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Sao Tome and Principe","STP","NA","NA","NA","NA","NA","NA","NA","NA","NA","1868404555200","1912814242200","2038552564200","2116674527700","2266826559800","2473462456800","2553939152800","2763009000000","2830047371900","3018867717100","3151643608000","3250667489000","3407180444800","3630348484600","3769027380500","3926542922100","4078694898400"
GDP (constant LCU),"NY.GDP.MKTP.KN","Saudi Arabia","SAU","1318196706100","1300219911500","1307484502600","1310257564100","1344814614400","1359658436700","1398998284300","1346349988700","1422087778300","1404869937800","1365264204100","1518748044000","1639616721100","1731006499700","1779273923500","1812139430400","1925394026800","1885745000000","1980777000000","2178792459900","2296696613400","2358690305200","2444841036900","2545236206100","2587758000000","2568726000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Senegal","SEN","2504758246400","2537339650900","2536899964000","2672965905800","2726749324000","2811933880400","2977800652700","3167184098500","3268110824800","3417820250900","3440200262600","3670116695900","3885580887100","4104051824500","4205075943400","4412742991600","4575243329100","4686109523600","4881959054100","4967936116100","5187080734600","5366318838900","5585000803100","5945619155700","6346461990100","6777201471111.45"
GDP (constant LCU),"NY.GDP.MKTP.KN","Serbia","SRB","NA","NA","NA","1869043800000","1914389700000","2051935400000","2101806800000","1846509000000","1989783500000","2089127700000","2237785600000","2336593100000","2547973300000","2689141900000","2821026800000","2987150300000","3147461200000","3049387200000","3067210200000","3110196100000","3078619200000","3157793100000","3099964400000","3123453300000","3210826400000","3270786300000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Seychelles","SYC","3780759100","4015039500","3982971500","3950086400","4144332900","4640059600","5029982300","5124143900","5201740800","5083600800","5145256300","4842348500","4704319600","5127979400","5610323700","6195000000","6062000000","5995000000","6352000000","6853000000","6939404598.98871","7357023260.27587","7688441372.23556","8068049435.43287","8431356250.29566","8785473212.80808"
GDP (constant LCU),"NY.GDP.MKTP.KN","Sierra Leone","SLE","3987040534800","4041844375700","3963134131500","3646093178600","3710039141000","3491997097900","3554329744800","3483979408400","3715759078000","3479977252110.2","4399293860389.09","4809005419417.16","5126300945258.42","5357245707297.52","5583531173676.54","6033460220317.4","6359163610989.24","6561897003765.4","6912726599491.35","7349268397476.8","8465017354894.55","10218610735490.1","10684249565692.7","8483425495001.04","8997137122608.69","9371207678475.85"
GDP (constant LCU),"NY.GDP.MKTP.KN","Singapore","SGP","105276000000","117422100000","130251000000","139405100000","149905000000","162333800000","158721500000","168395900000","183379000000","181632700000","189282500000","197677800000","216554400000","232772500000","253396600000","276484900000","281427400000","279729300000","322361100000","342833200000","356832100000","375070100000","389637400000","398369400000","407918400000","422679100000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Sint Maarten (Dutch part)","SXM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Slovak Republic","SVK","30744763100","31329321600","33273472200","35217806000","37597525000","39878771000","41478633000","41393573000","41894507000","43283925000","45241567000","47693079000","50201180000","53590242000","58120165000","64396897000","68022300000","64333762000","67577288000","69482359000","70633785000","71686685000","73658309000","76494228000","79037428000","81724832000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Slovenia","SVN","NA","NA","NA","22631022500","23426792800","24624928100","25434012500","26775492300","27888130200","28710653100","29812081400","30659365500","31993598400","33274304500","35156298900","37596724600","38837465500","35809200900","36252431400","36487842700","35513769800","35111734400","36157781800","36974550800","38138641100","40045881400"
GDP (constant LCU),"NY.GDP.MKTP.KN","Solomon Islands","SLB","2629357300","2733912600","2985263600","3230759500","3282619000","3235360000","3293074500","3277182100","2809610700","2585444100","2513051600","2676400000","2807500000","2959700000","3165300000","3397000000","3638000000","3466000000","3702001498.32604","4190504017.1119","4381397998.22476","4513621993.33214","4615182582.51441","4732511609.46249","4896095900.72123","5054651909.91987"
GDP (constant LCU),"NY.GDP.MKTP.KN","Somalia","SOM","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","South Africa","ZAF","1580923000000","1600424000000","1652184000000","1703660000000","1777032000000","1824067000000","1833504000000","1876740000000","1954710000000","2008181000000","2081837000000","2143232000000","2240847000000","2359099000000","2491295000000","2624840000000","2708600000000","2666939000000","2748008000000","2838257118400","2901077786000","2973174960200","3028089752700","3066835319500","3084174069800","3124887054100"
GDP (constant LCU),"NY.GDP.MKTP.KN","South Sudan","SSD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","32502000000","15462000000","19996000000","20580000000","20544000000","17702000000","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Spain","ESP","682329755200","675291579900","691385097200","710450000000","729453000000","756367000000","788936000000","824318000000","867917000000","902643000000","928638000000","958239000000","988584000000","1025389000000","1068190000000","1108450000000","1120839000000","1080783000000","1080935000000","1070139000000","1038808000000","1021089000000","1035180000000","1070710000000","1105770000000","1139515000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Sri Lanka","LKA","2544926333100","2720527859800","2872875208900","3030885794000","3146058460200","3347576079300","3504859365300","3655587261700","3874923709600","3815040323400","3966294299500","4201902853300","4430699038500","4707252109100","5068217941300","5412695902100","5734756079300","5937704053400","6413668000000","6952720000000","7588517000000","7846202000000","8235429055800","8647833261700","9034290201900","9315487732900"
GDP (constant LCU),"NY.GDP.MKTP.KN","St. Kitts and Nevis","KNA","936294200","1001885100","1055116800","1115815800","1181494500","1262974300","1254546300","1297056600","1435768000","1514215200","1553314800","1497159400","1551157100","1687215800","1717788700","1714756100","1822647100","1767602400","1727847200","1769293600","1758668100","1868055400","1979448600","2058158500","2103625700","2140293900"
GDP (constant LCU),"NY.GDP.MKTP.KN","St. Lucia","LCA","2289070900","2303025700","2343573600","2383188700","2453352800","2440300700","2594037200","2664584900","2665658600","2577264900","2586019000","2697883300","2893454900","2882966400","3062352700","3092528700","3267390200","3305945900","3252318300","3272822800","3278761500","3390062700","3382757600","3449181700","3506217800","3600546000"
GDP (constant LCU),"NY.GDP.MKTP.KN","St. Martin (French part)","MAF","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","St. Vincent and the Grenadines","VCT","974885300","1016327900","1003646800","1081604200","1095525800","1133933000","1180305000","1212302100","1232152800","1253215400","1332460100","1434923500","1494563000","1531747800","1649514100","1623425800","1731659800","1695311200","1638458500","1631587600","1654114000","1684422100","1701000000","1732000000","1754000000","1782000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Sudan","SDN","9512428500","9947027500","10047117300","10649652200","11280018400","12471948200","13009302600","13413123800","14264302900","15191534000","16167935500","17418459300","18094871600","19450130100","21407651100","23874221400","25736879400","26571229800","27493074800","26952085600","27092656700","28283300700","29041126800","30465897600","31897794800","33264000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Suriname","SUR","5361268100","4972328400","5133788600","5190080000","5256221200","5557743900","5644678200","5595509800","5591666400","5846259300","6097645200","6464123100","7062444400","7385248600","7669000000","8061000000","8395000000","8648000000","9095000000","9627000000","9886000000","10176000000","10202000000","9937000000","9426000000","9435000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Sweden","SWE","2261084328300","2214379000000","2304894000000","2397650000000","2434043000000","2504642000000","2610508000000","2728768000000","2857983000000","2902665000000","2962854000000","3033540000000","3164605000000","3253794000000","3406336000000","3522320000000","3502699000000","3321096000000","3519994000000","3613781000000","3603434000000","3648160000000","3743170000000","3912435000000","4039000000000","4131417000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Switzerland","CHE","446317349200","445755062800","451415072000","453585775600","456035264000","466707172700","480661212400","488807073300","508050544800","514718320400","515555318800","515759357900","530077990400","546591221300","568392745800","591764361000","604515118700","591082145200","608830563500","619136899000","625365565400","636947584300","652547819800","660550564200","669638977000","676916561300"
GDP (constant LCU),"NY.GDP.MKTP.KN","Syrian Arab Republic","SYR","688475333200","724131381900","779548701200","824372870700","860645277000","876136892000","931660000000","898552000000","923198000000","971213000000","1028514567000","1034685654400","1106078964600","1174655860400","1233388653400","1303691806600","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Tajikistan","TJK","3094423200","2586937800","2035920100","1783466000","1485627200","1510882800","1590959600","1649825100","1786760600","1969010200","2181663300","2421646200","2671075800","2850037800","3049540500","3287404700","3547109600","3681899800","3921223300","4211393800","4527248300","4862264700","5188000000","5499280000","5878730400","6296120300"
GDP (constant LCU),"NY.GDP.MKTP.KN","Tanzania","TZA","12666780283900","12819516423000","13020483080500","13485302851300","14098124477200","14595122584800","15136384398300","15869043273400","16651997529700","17650755842900","18915177187300","20217719137400","21800422517300","23582244262900","24681311499100","26770431799800","28260633491400","29781718615300","31675504175100","34179296801200","35936459105200","38546546050219.1","41231364995679.8","44100785253983.8","47173785078054","50525086844672.1"
GDP (constant LCU),"NY.GDP.MKTP.KN","Thailand","THA","4010115630100","4340992000000","4688137000000","5068826000000","5355335000000","5207871000000","4810316000000","5030258000000","5254390000000","5435364000000","5769578000000","6184372000000","6573325000000","6848605000000","7188838000000","7579558000000","7710356000000","7657098000000","8232421000000","8301570000000","8902835000000","9142088000000","9232084000000","9510909000000","9823122000000","10206516000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Timor-Leste","TLS","NA","NA","NA","NA","NA","NA","NA","NA","974858710.968267","1064583574.2912","991481880.015686","979757096.115739","1607487119.49792","2184248196.77135","3094520613.2817","3254785842.00353","3580417838.3683","3363504434.74791","3324240197.29631","3717546778.42416","3902121287.32431","3472836083.16994","2568172242.59187","3104426130.30846","3130023167.68949","2879621314.27433"
GDP (constant LCU),"NY.GDP.MKTP.KN","Togo","TGO","707751454900","600910516300","690941419700","745151524900","810994690600","927594459400","906260931800","928752075400","921475492300","906484871200","898125711700","942622431000","962597216000","973959780500","1013428648800","1036640764700","1059711000000","1096910000000","1140739000000","1196450000000","1254123000000","1303884000000","1380444500000","1454779257836.95","1533310368896.57","1618651220053.65"
GDP (constant LCU),"NY.GDP.MKTP.KN","Tonga","TON","527069300","546771400","573850400","595151000","595211800","594428600","610590000","634291300","655665900","679281600","702505400","717318300","714797500","726106800","720209200","690206900","711600000","727900000","754000000","775000000","781900000","757500000","773200000","801900000","829000000","851383000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Trinidad and Tobago","TTO","59418497055.2767","58554861275.4859","60642869590.8237","63467100753.0078","67995146700.5076","73110322815.9969","79050217790.3357","85393853606.5849","91287190438.0626","95092518954.2025","102639736074.263","117462367785.823","126800148706.628","134673161051.634","152460869948.755","159709149317.297","165123962444.962","157874042168.438","163120718382.085","162640565320.975","164745100000","166361002000","165941501500","168459104500","158423892300","154723087800"
GDP (constant LCU),"NY.GDP.MKTP.KN","Tunisia","TUN","29403347600","30047230600","31002255200","31731325900","33998872100","35848731500","37563649700","39837991400","41714305000","43297856700","43870498400","45933469900","48797786400","50499138700","53147412100","56713401700","59116789100","60915978400","63054500000","61845633200","64318020000","66167500000","68133600000","68919600000","69683500000","71045900000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Turkey","TUR","542710858900","584235106000","556962150300","600841114900","645181173200","694070832400","710091469000","686024303000","731576737000","687957859000","732195466000","773258855000","847834434000","924223072000","989932591000","1039730732000","1048519071000","999191848000","1083996979000","1204466935000","1262160181000","1369334107000","1440083365000","1527725206000","1576365403000","1693310340000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Turkmenistan","TKM","14374585000","14590203800","12066118900","11197353400","11947575200","10585551600","11337125800","13207751500","13930091900","14535193600","14572575200","15048927700","15801435400","17862000000","19820942600","22013000000","25248911000","26789094600","29253691300","33553983900","37278476100","41080880700","45312211400","48257505100","51249470400","54580686000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Turks and Caicos Islands","TCA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Tuvalu","TUV","22375800","23295600","25691200","24405500","22950600","25246400","29159900","28703900","28425300","28889800","31168100","30129100","29721700","28598300","29210000","31065000","33545000","32058000","31183000","33526669.5375284","32240745.9108239","33716289.3150909","34170759.2290334","37294961.6474881","38426845.4696528","39672485.9109731"
GDP (constant LCU),"NY.GDP.MKTP.KN","Uganda","UGA","11669088293600","12640690719400","13450154508500","15000048605100","16360870201900","17195274887100","18038748771000","19491580284800","20103987676100","21146110270100","22992733631300","24481112754900","26147599225400","27803412972700","30801939992400","33393130390200","36301255268000","38770291442600","40956005316400","44802457259000","46521731666700","48190422370300","50651173437400","53278885334100","55759856907500","57970612499935.1"
GDP (constant LCU),"NY.GDP.MKTP.KN","Ukraine","UKR","1350525723500","1158398490600","892730853300","783817689000","705435920300","684272842500","671271658600","669929115300","709454933100","774724787000","815010475700","891621460500","999507657300","1026494363800","1101428452700","1188441308900","1215775458900","1035840690800","1079346000000","1138338000000","1141055000000","1140750000000","1066001000000","961821000000","984016000000","1008621000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","United Arab Emirates","ARE","481409947700","487481446400","521098891100","555949393300","588185585500","636360329700","638218465900","656740929300","728015079800","738200629800","756164423300","822710982000","901415106800","945180083000","1038160470200","1071219550200","1105411124400","1047455282400","1064244000000","1137999000000","1189034000000","1249120000000","1304065000000","1370112000000","1411057000000","1422210000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","United Kingdom","GBR","1055379015200","1082047650100","1124031515700","1151792109300","1181032130900","1228725142200","1267280183300","1308045096600","1355973555800","1390471293600","1424647376300","1472029856100","1506835344600","1553488307000","1591641974400","1629152331800","1621453930200","1553551340200","1579877000000","1602826672000","1626569821600","1659953353700","1710652495800","1750783368700","1784674874700","1816569709300"
GDP (constant LCU),"NY.GDP.MKTP.KN","United States","USA","9379735498400","9637289595800","10026408985500","10299024618300","10689963360600","11169624848700","11666663209400","12213269668400","12713058213400","12837135352100","13066422980900","13433168199500","13941713404100","14408093840400","14792303791800","15055395304800","15011490541400","14594842181900","14964372000000","15204019634600","15542161722300","15802855301300","16208861247400","16672691917800","16920327941800","17304984279400"
GDP (constant LCU),"NY.GDP.MKTP.KN","Uruguay","URY","336853433700","345805469000","370984750100","365614378700","386008194300","419002952000","437937234800","429444702800","421156717900","404966906300","373654835900","376663818200","395512679700","425018448100","442438158000","471380298100","505207230200","526645669600","567741988700","597049585400","618174266700","646842337200","667792210000","670267991300","681594167500","699701973800"
GDP (constant LCU),"NY.GDP.MKTP.KN","Uzbekistan","UZB","994731201900","971852384200","921316060300","913024215700","928545627400","976830000000","1018833690000","1062643538700","1103023993100","1149351000900","1195325040900","1245528692600","1341434401900","1435334810100","1540114251200","1692911355500","1845273377500","1994740521000","2164293465300","2343929822900","2536132068400","2739022633900","2952461585400","3188658512200","3437373876200","3619554691600"
GDP (constant LCU),"NY.GDP.MKTP.KN","Vanuatu","VUT","32447047600","32690640600","35651231600","36011936600","36850458400","38661009800","40324000000","40459000000","42855000000","41360000000","39246000000","40931000000","42562000000","44819000000","48613000000","51128000000","54425000000","56228000000","57144000000","57843000000","58858000000","60017000000","61416000000","60924000000","63361310000","66213000000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Venezuela, RB","VEN","38814849900","38921741400","38007272000","39509191200","39431027300","41943151000","42066487000","39554925000","41013293000","42405381000","38650110000","35652678000","42172343000","46523649000","51116533000","55591059000","58525074000","56650924000","55807510000","58138269000","61409103000","62233885000","59810257000","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Vietnam","VNM","631224917599400","682182005037800","742479942523800","813316094242900","889279959742900","961774810330600","1.0172158909356E+15","1.0657735752524E+15","1.138111E+15","1.208593E+15","1.284986E+15","1.373638E+15","1.477161E+15","1.588646E+15","1.699501E+15","1.820667E+15","1.923749E+15","2.027591E+15","2.157828E+15","2.292483E+15","2.412778E+15","2.543596E+15","2.695796E+15","2.875856E+15","3.05447E+15","3.262548E+15"
GDP (constant LCU),"NY.GDP.MKTP.KN","Virgin Islands (U.S.)","VIR","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3891000000","3878000000","3992000000","4137000000","4287000000","4460000000","4502000000","4203000000","4241000000","3895000000","3310000000","3118000000","3088000000","3094000000","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","West Bank and Gaza","PSE","NA","NA","5057675061.21021","5417706268.70312","5483539608.51373","6287822730.04029","7189132045.65181","7784423043.54022","7118373518.3242","6455607451.45285","5649354254.91949","6441160234.73631","7107373932.86956","7874882320.93584","7567714792.79209","8066472115.34725","8556856619.1235","9298097340.43242","10051158511.7822","11298872682.7562","12008920549.7908","12275209021.5434","12252881504.7997","12673000000","13269700000","13686400000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Yemen, Rep.","YEM","170179408100","176989930800","188887103900","199595815200","208847016000","219772037400","232973072500","241769041900","256715000000","266479529500","276966115900","287345139100","298760489100","315466423000","325468000000","336333514700","348601513300","362079247900","389967703300","340383711900","348529000000","365340000000","364651000000","229195000000","150490000000","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Zambia","ZMB","39528444500","42215301200","38574044900","39691793000","42160045600","43768032900","43599199400","45626644900","47404862600","49925316700","52174958600","55798495900","59722466600","64043744800","69105566700","74877565100","80698469000","88139149000","97215900000","102625600000","110422700000","116009400000","121457000000","125003400000","129700000000","134987500000"
GDP (constant LCU),"NY.GDP.MKTP.KN","Zimbabwe","ZWE","11903360800","12028519700","13139377400","13160141000","14523623300","14912942700","15343212700","15217732700","14752193400","14964568200","13633616000","11316572800","10659358500","10050593600","9702692800","9348221700","7696489400","8621573600","9706256100","11205458500","12861579900","13572797900","13861502700","14095705900","14182495100","14671379200"
GDP (constant LCU),"NY.GDP.MKTP.KN","Arab World","ARB","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Caribbean small states","CSS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Central Europe and the Baltics","CEB","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Early-demographic dividend","EAR","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","East Asia & Pacific","EAS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","East Asia & Pacific (excluding high income)","EAP","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","East Asia & Pacific (IDA & IBRD countries)","TEA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Euro area","EMU","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Europe & Central Asia","ECS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Europe & Central Asia (excluding high income)","ECA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Europe & Central Asia (IDA & IBRD countries)","TEC","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","European Union","EUU","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Fragile and conflict affected situations","FCS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Heavily indebted poor countries (HIPC)","HPC","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","High income","HIC","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","IBRD only","IBD","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","IDA & IBRD total","IBT","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","IDA blend","IDB","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","IDA only","IDX","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","IDA total","IDA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Late-demographic dividend","LTE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
GDP (constant LCU),"NY.GDP.MKTP.KN","Latin America & Caribbean","LCN","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
